en_uk_lc_2_6_q2.m4a	00:00:04.34
en_uk_lc_2_6_q3.m4a	00:00:02.97
en_uk_lc_2_6_story.m4a	00:00:10.38
en_uk_lc_2_7_q1.m4a	00:00:02.30
en_uk_lc_2_7_q2.m4a	00:00:02.30
en_uk_lc_2_7_q3.m4a	00:00:03.72
en_uk_lc_2_7_story.m4a	00:00:10.10
en_uk_lc_2_8_q1.m4a	00:00:02.18
en_uk_lc_2_8_q2.m4a	00:00:02.30
en_uk_lc_2_8_q3.m4a	00:00:01.81
en_uk_lc_2_8_story.m4a	00:00:15.74
en_uk_lc_2_9_q1.m4a	00:00:02.04
en_uk_lc_2_9_q2.m4a	00:00:02.37
en_uk_lc_2_9_q3.m4a	00:00:04.27
en_uk_lc_2_9_story.m4a	00:00:09.43
en_uk_lc_3_10_q1.m4a	00:00:02.04
en_uk_lc_3_10_q2.m4a	00:00:02.55
en_uk_lc_3_10_q3.m4a	00:00:04.74
en_uk_lc_3_10_story.m4a	00:00:20.46
en_uk_lc_3_11_q1.m4a	00:00:03.20
en_uk_lc_3_11_q2.m4a	00:00:02.18
en_uk_lc_3_11_q3.m4a	00:00:02.21
en_uk_lc_3_11_story.m4a	00:00:19.78
en_uk_lc_3_12_q1.m4a	00:00:02.55
en_uk_lc_3_12_q2.m4a	00:00:02.90
en_uk_lc_3_12_q3.m4a	00:00:03.51
en_uk_lc_3_12_story.m4a	00:00:27.35
en_uk_lc_3_1_q1.m4a	00:00:02.07
en_uk_lc_3_1_q2.m4a	00:00:03.62
en_uk_lc_3_1_q3.m4a	00:00:03.37
en_uk_lc_3_1_story.m4a	00:00:18.48
en_uk_lc_3_2_q1.m4a	00:00:01.88
en_uk_lc_3_2_q2.m4a	00:00:03.58
en_uk_lc_3_2_q3.m4a	00:00:03.04
en_uk_lc_3_2_story.m4a	00:00:18.20
en_uk_lc_3_3_q1.m4a	00:00:02.55
en_uk_lc_3_3_q2.m4a	00:00:03.30
en_uk_lc_3_3_q3.m4a	00:00:02.58
en_uk_lc_3_3_story.m4a	00:00:17.79
en_uk_lc_3_4_q1.m4a	00:00:02.09
en_uk_lc_3_4_q2.m4a	00:00:02.55
en_uk_lc_3_4_q3.m4a	00:00:02.97
en_uk_lc_3_4_story.m4a	00:00:20.25
en_uk_lc_3_5_q1.m4a	00:00:02.35
en_uk_lc_3_5_q2.m4a	00:00:02.30
en_uk_lc_3_5_q3.m4a	00:00:03.99
en_uk_lc_3_5_story.m4a	00:00:23.99
en_uk_lc_3_6_q1.m4a	00:00:03.07
en_uk_lc_3_6_q2.m4a	00:00:02.30
en_uk_lc_3_6_q3.m4a	00:00:03.55
en_uk_lc_3_6_story.m4a	00:00:18.95
en_uk_lc_3_7_q1.m4a	00:00:02.88
en_uk_lc_3_7_q2.m4a	00:00:02.90
en_uk_lc_3_7_q3.m4a	00:00:03.30
en_uk_lc_3_7_story.m4a	00:00:18.27
en_uk_lc_3_8_q1.m4a	00:00:03.55
en_uk_lc_3_8_q2.m4a	00:00:01.83
en_uk_lc_3_8_q3.m4a	00:00:02.16
en_uk_lc_3_8_story.m4a	00:00:23.59
en_uk_lc_3_9_q1.m4a	00:00:03.53
en_uk_lc_3_9_q2.m4a	00:00:02.62
en_uk_lc_3_9_q3.m4a	00:00:01.56
en_uk_lc_3_9_story.m4a	00:00:23.73
en_uk_lc_4_10_q1.m4a	00:00:02.07
en_uk_lc_4_10_q2.m4a	00:00:03.34
en_uk_lc_4_10_q3.m4a	00:00:10.12
en_uk_lc_4_10_q4.m4a	00:00:02.86
en_uk_lc_4_10_story.m4a	00:00:27.33
en_uk_lc_4_11_q1.m4a	00:00:02.11
en_uk_lc_4_11_q2.m4a	00:00:11.22
en_uk_lc_4_11_q3.m4a	00:00:02.32
en_uk_lc_4_11_q4.m4a	00:00:01.81
en_uk_lc_4_11_story.m4a	00:00:27.82
en_uk_lc_4_12_q1.m4a	00:00:02.88
en_uk_lc_4_12_q2.m4a	00:00:02.81
en_uk_lc_4_12_q3.m4a	00:00:02.04
en_uk_lc_4_12_q4.m4a	00:00:02.58
en_uk_lc_4_12_story.m4a	00:00:30.93
en_uk_lc_4_1_q1.m4a	00:00:02.62
en_uk_lc_4_1_q2.m4a	00:00:02.65
en_uk_lc_4_1_q3.m4a	00:00:02.65
en_uk_lc_4_1_q4.m4a	00:00:04.04
en_uk_lc_4_1_story.m4a	00:00:24.68
en_uk_lc_4_2_q1.m4a	00:00:02.07
en_uk_lc_4_2_q2.m4a	00:00:02.65
en_uk_lc_4_2_q3.m4a	00:00:02.95
en_uk_lc_4_2_q4.m4a	00:00:01.81
en_uk_lc_4_2_story.m4a	00:00:26.87
en_uk_lc_4_3_q1.m4a	00:00:02.30
en_uk_lc_4_3_q2.m4a	00:00:03.11
en_uk_lc_4_3_q3.m4a	00:00:02.11
en_uk_lc_4_3_q4.m4a	00:00:03.07
en_uk_lc_4_3_story.m4a	00:00:22.87
en_uk_lc_4_4_q1.m4a	00:00:02.81
en_uk_lc_4_4_q2.m4a	00:00:02.58
en_uk_lc_4_4_q3.m4a	00:00:02.88
en_uk_lc_4_4_q4.m4a	00:00:03.13
en_uk_lc_4_4_story.m4a	00:00:24.26
en_uk_lc_4_5_q1.m4a	00:00:02.30
en_uk_lc_4_5_q2.m4a	00:00:02.32
en_uk_lc_4_5_q3.m4a	00:00:03.83
en_uk_lc_4_5_q4.m4a	00:00:05.39
en_uk_lc_4_5_story.m4a	00:00:25.01
en_uk_lc_4_6_q1.m4a	00:00:02.83
en_uk_lc_4_6_q2.m4a	00:00:02.86
en_uk_lc_4_6_q3.m4a	00:00:02.30
en_uk_lc_4_6_q4.m4a	00:00:08.48
en_uk_lc_4_6_story.m4a	00:00:29.84
en_uk_lc_4_7_q1.m4a	00:00:01.86
en_uk_lc_4_7_q2.m4a	00:00:02.90
en_uk_lc_4_7_q3.m4a	00:00:02.58
en_uk_lc_4_7_q4.m4a	00:00:03.37
en_uk_lc_4_7_story.m4a	00:00:29.63
en_uk_lc_4_8_q1.m4a	00:00:03.04
en_uk_lc_4_8_q2.m4a	00:00:02.62
en_uk_lc_4_8_q3.m4a	00:00:03.65
en_uk_lc_4_8_q4.m4a	00:00:03.60
en_uk_lc_4_8_story.m4a	00:00:21.41
en_uk_lc_4_9_q1.m4a	00:00:01.79
en_uk_lc_4_9_q2.m4a	00:00:02.65
en_uk_lc_4_9_q3.m4a	00:00:02.81
en_uk_lc_4_9_q4.m4a	00:00:03.07
en_uk_lc_4_9_story.m4a	00:00:23.06
en_uk_lc_5_1_q1.m4a	00:00:02.81
en_uk_lc_5_1_q2.m4a	00:00:02.04
en_uk_lc_5_1_q3.m4a	00:00:03.02
en_uk_lc_5_1_q4.m4a	00:00:09.94
en_uk_lc_5_1_story.m4a	00:00:40.70
en_uk_lc_5_2_q1.m4a	00:00:04.11
en_uk_lc_5_2_q2.m4a	00:00:02.32
en_uk_lc_5_2_q3.m4a	00:00:02.83
en_uk_lc_5_2_q4.m4a	00:00:11.28
en_uk_lc_5_2_story.m4a	00:00:36.64
en_uk_lc_5_3_q1.m4a	00:00:02.55
en_uk_lc_5_3_q2.m4a	00:00:03.11
en_uk_lc_5_3_q3.m4a	00:00:02.60
en_uk_lc_5_3_q4.m4a	00:00:02.32
en_uk_lc_5_3_story.m4a	00:00:28.19
en_uk_lc_5_4_q1.m4a	00:00:03.16
en_uk_lc_5_4_q2.m4a	00:00:03.92
en_uk_lc_5_4_q3.m4a	00:00:03.72
en_uk_lc_5_4_q4.m4a	00:00:02.60
en_uk_lc_5_4_story.m4a	00:00:31.88
en_uk_lc_5_5_q1.m4a	00:00:03.34
en_uk_lc_5_5_q2.m4a	00:00:02.32
en_uk_lc_5_5_q3.m4a	00:00:07.36
en_uk_lc_5_5_q4.m4a	00:00:02.81
en_uk_lc_5_5_story.m4a	00:00:35.46
en_uk_lc_5_6_q1.m4a	00:00:02.30
en_uk_lc_5_6_q2.m4a	00:00:04.57
en_uk_lc_5_6_q3.m4a	00:00:02.81
en_uk_lc_5_6_q4.m4a	00:00:03.85
en_uk_lc_5_6_story.m4a	00:00:30.81
en_uk_lc_5_7_q1.m4a	00:00:02.39
en_uk_lc_5_7_q2.m4a	00:00:03.60
en_uk_lc_5_7_q3.m4a	00:00:02.04
en_uk_lc_5_7_q4.m4a	00:00:08.61
en_uk_lc_5_7_story.m4a	00:00:39.22
en_uk_lc_5_8_q1.m4a	00:00:02.81
en_uk_lc_5_8_q2.m4a	00:00:03.81
en_uk_lc_5_8_q3.m4a	00:00:04.37
en_uk_lc_5_8_q4.m4a	00:00:03.41
en_uk_lc_5_8_story.m4a	00:00:31.53
en_uk_lc_ordering.m4a	00:00:03.07
en_uk_rc_1_1_q1.m4a	00:00:01.93
en_uk_rc_1_1_q2.m4a	00:00:02.25
en_uk_rc_1_2_q1.m4a	00:00:02.41
en_uk_rc_1_2_q2.m4a	00:00:01.81
en_uk_rc_1_3_q1.m4a	00:00:02.37
en_uk_rc_1_3_q2.m4a	00:00:02.44
en_uk_rc_1_4_q1.m4a	00:00:02.35
en_uk_rc_1_4_q2.m4a	00:00:02.37
en_uk_rc_1_5_q1.m4a	00:00:02.53
en_uk_rc_1_5_q2.m4a	00:00:02.86
en_uk_rc_1_6_q1.m4a	00:00:02.48
en_uk_rc_1_6_q2.m4a	00:00:01.93
en_uk_rc_1_7_q1.m4a	00:00:02.32
en_uk_rc_1_7_q2.m4a	00:00:02.09
en_uk_rc_1_8_q1.m4a	00:00:01.83
en_uk_rc_1_8_q2.m4a	00:00:02.32
en_uk_rc_2_10_q1.m4a	00:00:02.60
en_uk_rc_2_10_q2.m4a	00:00:02.62
en_uk_rc_2_10_q3.m4a	00:00:02.32
en_uk_rc_2_11_q1.m4a	00:00:02.39
en_uk_rc_2_11_q2.m4a	00:00:02.55
en_uk_rc_2_11_q3.m4a	00:00:02.58
en_uk_rc_2_1_q1.m4a	00:00:02.16
en_uk_rc_2_1_q2.m4a	00:00:01.76
en_uk_rc_2_1_q3.m4a	00:00:03.41
en_uk_rc_2_2_q1.m4a	00:00:02.58
en_uk_rc_2_2_q2.m4a	00:00:01.88
en_uk_rc_2_2_q3.m4a	00:00:02.16
en_uk_rc_2_3_q1.m4a	00:00:01.97
en_uk_rc_2_3_q2.m4a	00:00:02.07
en_uk_rc_2_3_q3.m4a	00:00:02.74
en_uk_rc_2_4_q1.m4a	00:00:02.00
en_uk_rc_2_4_q2.m4a	00:00:03.34
en_uk_rc_2_4_q3.m4a	00:00:02.04
en_uk_rc_2_5_q1.m4a	00:00:02.02
en_uk_rc_2_5_q2.m4a	00:00:02.23
en_uk_rc_2_5_q3.m4a	00:00:03.30
en_uk_rc_2_6_q1.m4a	00:00:02.09
en_uk_rc_2_6_q2.m4a	00:00:02.48
en_uk_rc_2_6_q3.m4a	00:00:02.48
en_uk_rc_2_7_q1.m4a	00:00:03.02
en_uk_rc_2_7_q2.m4a	00:00:02.60
en_uk_rc_2_7_q3.m4a	00:00:02.46
en_uk_rc_2_8_q1.m4a	00:00:02.51
en_uk_rc_2_8_q2.m4a	00:00:02.11
en_uk_rc_2_8_q3.m4a	00:00:02.67
en_uk_rc_2_9_q1.m4a	00:00:02.28
en_uk_rc_2_9_q2.m4a	00:00:02.18
en_uk_rc_2_9_q3.m4a	00:00:02.25
en_uk_rc_3_10_q1.m4a	00:00:02.48
en_uk_rc_3_10_q2.m4a	00:00:01.67
en_uk_rc_3_10_q3.m4a	00:00:03.62
en_uk_rc_3_10_q4.m4a	00:00:06.18
en_uk_rc_3_11_q1.m4a	00:00:02.14
en_uk_rc_3_11_q2.m4a	00:00:02.32
en_uk_rc_3_11_q3.m4a	00:00:03.32
en_uk_rc_3_11_q4.m4a	00:00:03.37
en_uk_rc_3_12_q1.m4a	00:00:02.32
en_uk_rc_3_12_q2.m4a	00:00:03.34
en_uk_rc_3_12_q3.m4a	00:00:02.35
en_uk_rc_3_12_q4.m4a	00:00:02.69
en_uk_rc_3_1_q1.m4a	00:00:02.67
en_uk_rc_3_1_q2.m4a	00:00:02.53
en_uk_rc_3_1_q3.m4a	00:00:02.60
en_uk_rc_3_1_q4.m4a	00:00:03.78
en_uk_rc_3_2_q1.m4a	00:00:02.23
en_uk_rc_3_2_q2.m4a	00:00:01.97
en_uk_rc_3_2_q3.m4a	00:00:02.35
en_uk_rc_3_2_q4.m4a	00:00:01.60
en_uk_rc_3_3_q1.m4a	00:00:02.28
en_uk_rc_3_3_q2.m4a	00:00:02.32
en_uk_rc_3_3_q3.m4a	00:00:02.67
en_uk_rc_3_3_q4.m4a	00:00:02.02
en_uk_rc_3_4_q1.m4a	00:00:02.67
en_uk_rc_3_4_q2.m4a	00:00:02.18
en_uk_rc_3_4_q3.m4a	00:00:02.51
en_uk_rc_3_4_q4.m4a	00:00:02.21
en_uk_rc_3_5_q1.m4a	00:00:01.72
en_uk_rc_3_5_q2.m4a	00:00:01.95
en_uk_rc_3_5_q3.m4a	00:00:02.72
en_uk_rc_3_5_q4.m4a	00:00:02.41
en_uk_rc_3_6_q1.m4a	00:00:02.39
en_uk_rc_3_6_q2.m4a	00:00:02.35
en_uk_rc_3_6_q3.m4a	00:00:02.14
en_uk_rc_3_6_q4.m4a	00:00:02.32
en_uk_rc_3_7_q1.m4a	00:00:02.32
en_uk_rc_3_7_q2.m4a	00:00:02.14
en_uk_rc_3_7_q3.m4a	00:00:02.39
en_uk_rc_3_7_q4.m4a	00:00:02.02
en_uk_rc_3_8_q1.m4a	00:00:02.32
en_uk_rc_3_8_q2.m4a	00:00:02.46
en_uk_rc_3_8_q3.m4a	00:00:03.69
en_uk_rc_3_8_q4.m4a	00:00:02.65
en_uk_rc_3_9_q1.m4a	00:00:02.62
en_uk_rc_3_9_q2.m4a	00:00:02.51
en_uk_rc_3_9_q3.m4a	00:00:02.81
en_uk_rc_3_9_q4.m4a	00:00:02.86
en_uk_rc_4_10_q1.m4a	00:00:01.90
en_uk_rc_4_10_q2.m4a	00:00:01.95
en_uk_rc_4_10_q3.m4a	00:00:02.00
en_uk_rc_4_10_q4.m4a	00:00:02.53
en_uk_rc_4_11_q1.m4a	00:00:02.39
en_uk_rc_4_11_q2.m4a	00:00:02.83
en_uk_rc_4_11_q3.m4a	00:00:02.41
en_uk_rc_4_11_q4.m4a	00:00:02.35
en_uk_rc_4_12_q1.m4a	00:00:02.37
en_uk_rc_4_12_q2.m4a	00:00:02.07
en_uk_rc_4_12_q3.m4a	00:00:02.32
en_uk_rc_4_12_q4.m4a	00:00:02.14
en_uk_rc_4_13_q1.m4a	00:00:02.32
en_uk_rc_4_13_q2.m4a	00:00:03.20
en_uk_rc_4_13_q3.m4a	00:00:02.72
en_uk_rc_4_13_q4.m4a	00:00:09.01
en_uk_rc_4_14_q1.m4a	00:00:01.88
en_uk_rc_4_14_q2.m4a	00:00:03.07
en_uk_rc_4_14_q3.m4a	00:00:03.62
en_uk_rc_4_14_q4.m4a	00:00:03.65
en_uk_rc_4_1_q1.m4a	00:00:01.72
en_uk_rc_4_1_q2.m4a	00:00:03.13
en_uk_rc_4_1_q3.m4a	00:00:02.32
en_uk_rc_4_1_q4.m4a	00:00:02.09
en_uk_rc_4_2_q1.m4a	00:00:03.13
en_uk_rc_4_2_q2.m4a	00:00:03.32
en_uk_rc_4_2_q3.m4a	00:00:03.60
en_uk_rc_4_2_q4.m4a	00:00:10.12
en_uk_rc_4_3_q1.m4a	00:00:02.14
en_uk_rc_4_3_q2.m4a	00:00:02.35
en_uk_rc_4_3_q3.m4a	00:00:02.18
en_uk_rc_4_3_q4.m4a	00:00:08.48
en_uk_rc_4_4_q1.m4a	00:00:02.32
en_uk_rc_4_4_q2.m4a	00:00:01.93
en_uk_rc_4_4_q3.m4a	00:00:02.76
en_uk_rc_4_4_q4.m4a	00:00:08.85
en_uk_rc_4_5_q1.m4a	00:00:02.88
en_uk_rc_4_5_q2.m4a	00:00:02.74
en_uk_rc_4_5_q3.m4a	00:00:03.00
en_uk_rc_4_5_q4.m4a	00:00:08.45
en_uk_rc_4_6_q1.m4a	00:00:02.65
en_uk_rc_4_6_q2.m4a	00:00:02.35
en_uk_rc_4_6_q3.m4a	00:00:01.49
en_uk_rc_4_6_q4.m4a	00:00:03.32
en_uk_rc_4_7_q1.m4a	00:00:03.48
en_uk_rc_4_7_q2.m4a	00:00:03.62
en_uk_rc_4_7_q3.m4a	00:00:02.39
en_uk_rc_4_7_q4.m4a	00:00:10.47
en_uk_rc_4_8_q1.m4a	00:00:02.11
en_uk_rc_4_8_q2.m4a	00:00:02.32
en_uk_rc_4_8_q3.m4a	00:00:03.39
en_uk_rc_4_8_q4.m4a	00:00:02.67
en_uk_rc_4_9_q1.m4a	00:00:02.32
en_uk_rc_4_9_q2.m4a	00:00:03.16
en_uk_rc_4_9_q3.m4a	00:00:03.39
en_uk_rc_4_9_q4.m4a	00:00:01.86
sw_tz_lc_1_2_q1.m4a	00:00:02.81
sw_tz_lc_1_2_q2.m4a	00:00:02.97
sw_tz_lc_1_2_story.m4a	00:00:11.63
